Time [s],Voltage [V],Current [A],Cell Temperature [K],Separator Temperature [K]
39207.292549119804,4.2,-0.13598642530486058,298.15,298.15
39208.292549119804,4.2,-0.13584972033788711,298.15,298.15
39209.292549119804,4.200000000000004,-0.1357131544241803,298.15,298.15
39210.292549119804,4.2,-0.13557672742078275,298.15,298.15
39211.292549119804,4.200000000000007,-0.1354404391834538,298.15,298.15
39212.292549119804,4.200000000000005,-0.13530428956802334,298.15,298.15
39213.292549119804,4.199999999999998,-0.1351682784312085,298.15,298.15
39214.292549119804,4.1999999999999975,-0.1350324056296596,298.15,298.15
39215.292549119804,4.200000000000006,-0.13489667102101968,298.15,298.15
39216.292549119804,4.199999999999997,-0.1347610744609325,298.15,298.15
39217.292549119804,4.200000000000001,-0.1346255962269839,298.15,298.15
39218.292549119804,4.199999999999995,-0.13449027533518165,298.15,298.15
39219.292549119804,4.199999999999999,-0.13435507237172106,298.15,298.15
39220.292549119804,4.200000000000009,-0.13422002658166637,298.15,298.15
39221.292549119804,4.200000000000003,-0.13408511813215732,298.15,298.15
39222.292549119804,4.200000000000006,-0.13395034688068985,298.15,298.15
39223.292549119804,4.1999999999999975,-0.13381571268515138,298.15,298.15
39224.292549119804,4.199999999999998,-0.13368121540336886,298.15,298.15
39225.292549119804,4.1999999999999975,-0.13354685489380705,298.15,298.15
39226.292549119804,4.199999999999987,-0.1334126310149147,298.15,298.15
39227.292549119804,4.1999999999999975,-0.13327854362531935,298.15,298.15
39228.292549119804,4.1999999999999895,-0.13314459258365693,298.15,298.15
39229.292549119804,4.200000000000006,-0.13301077774925357,298.15,298.15
39230.292549119804,4.199999999999983,-0.1328770989804374,298.15,298.15
39231.292549119804,4.199999999999996,-0.13274355613767508,298.15,298.15
39232.292549119804,4.200000000000005,-0.1326101490799366,298.15,298.15
39233.292549119804,4.199999999999998,-0.13247687766673674,298.15,298.15
39234.292549119804,4.199999999999995,-0.1323437417583576,298.15,298.15
39235.292549119804,4.199999999999996,-0.13221074121455847,298.15,298.15
39236.292549119804,4.199999999999998,-0.13207787589509618,298.15,298.15
39237.292549119804,4.199999999999998,-0.1319451456609656,298.15,298.15
39238.292549119804,4.200000000000005,-0.13181255037230155,298.15,298.15
39239.292549119804,4.200000000000003,-0.13168008988997196,298.15,298.15
39240.292549119804,4.199999999999997,-0.1315477640747135,298.15,298.15
39241.292549119804,4.200000000000002,-0.1314155727874702,298.15,298.15
39242.292549119804,4.200000000000001,-0.13128351588921405,298.15,298.15
39243.292549119804,4.2,-0.13115159324116754,298.15,298.15
39244.292549119804,4.199999999999998,-0.13101980458097673,298.15,298.15
39245.292549119804,4.2,-0.1308881497442233,298.15,298.15
39246.292549119804,4.199999999999999,-0.1307566285918229,298.15,298.15
39247.292549119804,4.2,-0.13062524098502984,298.15,298.15
39248.292549119804,4.1999999999999975,-0.1304939867855132,298.15,298.15
39249.292549119804,4.2,-0.13036286585504778,298.15,298.15
39250.292549119804,4.199999999999995,-0.13023187805520914,298.15,298.15
39251.292549119804,4.199999999999999,-0.13010102324853284,298.15,298.15
39252.292549119804,4.2,-0.12997030129622006,298.15,298.15
39253.292549119804,4.200000000000001,-0.1298397120610572,298.15,298.15
39254.292549119804,4.2,-0.1297092554063071,298.15,298.15
39255.292549119804,4.200000000000006,-0.12957891067116897,298.15,298.15
39256.292549119804,4.2,-0.1294487187617026,298.15,298.15
39257.292549119804,4.2,-0.1293186590216417,298.15,298.15
39258.292549119804,4.200000000000001,-0.1291887313149962,298.15,298.15
39259.292549119804,4.2,-0.12905893550423328,298.15,298.15
39260.292549119804,4.2,-0.12892927145229394,298.15,298.15
39261.292549119804,4.2,-0.12879973902308664,298.15,298.15
39262.292549119804,4.200000000000001,-0.12867033807934708,298.15,298.15
39263.292549119804,4.200000000000003,-0.12854106848542327,298.15,298.15
39264.292549119804,4.2,-0.1284119301054975,298.15,298.15
39265.292549119804,4.2,-0.12828292280262427,298.15,298.15
39266.292549119804,4.2,-0.12815404644188041,298.15,298.15
39267.292549119804,4.2,-0.12802530088717545,298.15,298.15
39268.292549119804,4.2,-0.12789668600348375,298.15,298.15
39269.292549119804,4.2,-0.12776820165462738,298.15,298.15
39270.292549119804,4.2,-0.12763984770613312,298.15,298.15
39271.292549119804,4.200000000000001,-0.12751162402316524,298.15,298.15
39272.292549119804,4.200000000000001,-0.12738353046996023,298.15,298.15
39273.292549119804,4.2,-0.1272555669121132,298.15,298.15
39274.292549119804,4.199999999999998,-0.12712773321604137,298.15,298.15
39275.292549119804,4.2,-0.12700002924659493,298.15,298.15
39276.292549119804,4.2,-0.12687245486905385,298.15,298.15
39277.292549119804,4.199999999999999,-0.12674500994987323,298.15,298.15
39278.292549119804,4.199999999999999,-0.12661769435544878,298.15,298.15
39279.292549119804,4.2,-0.12649050795120065,298.15,298.15
39280.292549119804,4.200000000000001,-0.12636345060338156,298.15,298.15
39281.292549119804,4.200000000000002,-0.12623652217950448,298.15,298.15
39282.292549119804,4.199999999997672,-0.12610972092064143,298.15,298.15
39283.292549119804,4.19999999999771,-0.12598304841471805,298.15,298.15
39284.292549119804,4.199999999997767,-0.12585650447122151,298.15,298.15
39285.292549119804,4.199999999997823,-0.1257300889559803,298.15,298.15
39286.292549119804,4.199999999997879,-0.12560380173597,298.15,298.15
39287.292549119804,4.199999999997936,-0.12547764267772807,298.15,298.15
39288.292549119804,4.199999999997983,-0.12535161164856318,298.15,298.15
39289.292549119804,4.1999999999980435,-0.12522570851497636,298.15,298.15
39290.292549119804,4.19999999999997,-0.12509991611951574,298.15,298.15
39291.292549119804,4.199999999998124,-0.12497426833323194,298.15,298.15
39292.292549119804,4.199999999998186,-0.12484874809296342,298.15,298.15
39293.292549119804,4.199999999998231,-0.12472335522011525,298.15,298.15
39294.292549119804,4.199999999998278,-0.12459808958175242,298.15,298.15
39295.292549119804,4.199999999998317,-0.12447295104649109,298.15,298.15
39296.292549119804,4.199999999998354,-0.12434793948216803,298.15,298.15
39297.292549119804,4.199999999998419,-0.1242230547570817,298.15,298.15
39298.292549119804,4.19999999999845,-0.12409829673862129,298.15,298.15
39299.292549119804,4.199999999998498,-0.12397366529624312,298.15,298.15
39300.292549119804,4.19999999999999,-0.123849143500016,298.15,298.15
39301.292549119804,4.199999999998589,-0.12372476477907353,298.15,298.15
39302.292549119804,4.199999999998619,-0.12360051227687066,298.15,298.15
39303.292549119804,4.199999999998668,-0.12347638582716333,298.15,298.15
39304.292549119804,4.199999999998702,-0.12335238529903031,298.15,298.15
39305.292549119804,4.199999999999986,-0.12322849388583867,298.15,298.15
39306.292549119804,4.1999999999987905,-0.12310474477776001,298.15,298.15
39307.292549119804,4.199999999998822,-0.12298112123090255,298.15,298.15
39308.292549119804,4.199999999998848,-0.12285762308472407,298.15,298.15
39309.292549119804,4.199999999998906,-0.12273425020942424,298.15,298.15
39310.292549119804,4.2,-0.12261098592686857,298.15,298.15
39311.292549119804,4.199999999999985,-0.12248784665413098,298.15,298.15
39312.292549119804,4.199999999998994,-0.1223648487852922,298.15,298.15
39313.292549119804,4.199999999999035,-0.12224197569539907,298.15,298.15
39314.292549119804,4.199999999999063,-0.12211922722931515,298.15,298.15
39315.292549119804,4.199999999999105,-0.12199660325770369,298.15,298.15
39316.292549119804,4.199999999999136,-0.12187410365072664,298.15,298.15
39317.292549119804,4.199999999999162,-0.12175172828001805,298.15,298.15
39318.292549119804,4.199999999999198,-0.12162947701615867,298.15,298.15
39319.292549119804,4.199999999999219,-0.12150734972985001,298.15,298.15
39320.292549119804,4.199999999999248,-0.1213853462931524,298.15,298.15
39321.292549119804,4.199999999999284,-0.12126346657728818,298.15,298.15
39322.292549119804,4.199999999999307,-0.12114171045360725,298.15,298.15
39323.292549119804,4.1999999999993305,-0.12102007779442135,298.15,298.15
39324.292549119804,4.19999999999937,-0.12089856847139413,298.15,298.15
39325.292549119804,4.19999999999939,-0.12077718235673837,298.15,298.15
39326.292549119804,4.199999999999403,-0.12065591932257369,298.15,298.15
39327.292549119804,4.1999999999994495,-0.12053477924212402,298.15,298.15
39328.292549119804,4.199999999999468,-0.12041376198685441,298.15,298.15
39329.292549119804,4.199999999999484,-0.12029286743023627,298.15,298.15
39330.292549119804,4.199999999999502,-0.12017209544505415,298.15,298.15
39331.292549119804,4.199999999999533,-0.12005144590417072,298.15,298.15
39332.292549119804,4.19999999999955,-0.11993091868106236,298.15,298.15
39333.292549119804,4.199999999999571,-0.11981051364852002,298.15,298.15
39334.292549119804,4.1999999999996005,-0.11969023068073864,298.15,298.15
39335.292549119804,4.1999999999996085,-0.11957006965085576,298.15,298.15
39336.292549119804,4.200000000000002,-0.11945002781516989,298.15,298.15
39337.292549119804,4.199999999999997,-0.11933010770912056,298.15,298.15
39338.292549119804,4.200000000000017,-0.11921030921730291,298.15,298.15
39339.292549119804,4.199999999999994,-0.1190906322137139,298.15,298.15
39340.292549119804,4.199999999999999,-0.11897107657472833,298.15,298.15
39341.292549119804,4.199999999999993,-0.11885164217505187,298.15,298.15
39342.292549119804,4.199999999999998,-0.11873232888990587,298.15,298.15
39343.292549119804,4.200000000000003,-0.11861313659498549,298.15,298.15
39344.292549119804,4.200000000000004,-0.11849406516556542,298.15,298.15
39345.292549119804,4.200000000000004,-0.11837511447749528,298.15,298.15
39346.292549119804,4.200000000000011,-0.11825628440620417,298.15,298.15
39347.292549119804,4.199999999999999,-0.11813757482815382,298.15,298.15
39348.292549119804,4.199999999999996,-0.11801898561871928,298.15,298.15
39349.292549119804,4.199999999999998,-0.1179005166550797,298.15,298.15
39350.292549119804,4.1999999999999975,-0.11778216781281824,298.15,298.15
39351.292549119804,4.199999999999992,-0.11766393896888533,298.15,298.15
39352.292549119804,4.2,-0.11754582999951303,298.15,298.15
39353.292549119804,4.200000000000003,-0.11742784078123618,298.15,298.15
39354.292549119804,4.199999999999994,-0.11730997119094283,298.15,298.15
39355.292549119804,4.199999999999994,-0.11719222110561928,298.15,298.15
39356.292549119804,4.199999999999996,-0.11707459040261921,298.15,298.15
39357.292549119804,4.199999999999996,-0.1169570789587466,298.15,298.15
39358.292549119804,4.200000000000011,-0.11683968665167435,298.15,298.15
39359.292549119804,4.200000000000003,-0.11672241335849759,298.15,298.15
39360.292549119804,4.2000000000000135,-0.11660525895718787,298.15,298.15
39361.292549119804,4.1999999999999975,-0.11648822332422548,298.15,298.15
39362.292549119804,4.200000000000001,-0.11637130633903325,298.15,298.15
39363.292549119804,4.200000000000006,-0.11625450787954297,298.15,298.15
39364.292549119804,4.1999999999999975,-0.11613782782303869,298.15,298.15
39365.292549119804,4.199999999999999,-0.11602126604853187,298.15,298.15
39366.292549119804,4.200000000000012,-0.11590482243377283,298.15,298.15
39367.292549119804,4.200000000000005,-0.11578849685730351,298.15,298.15
39368.292549119804,4.19999999999999,-0.11567228919777506,298.15,298.15
39369.292549119804,4.1999999999999975,-0.11555619933422612,298.15,298.15
39370.292549119804,4.200000000000009,-0.11544022714526585,298.15,298.15
39371.292549119804,4.199999999999996,-0.11532437251002553,298.15,298.15
39372.292549119804,4.2,-0.11520863530804248,298.15,298.15
39373.292549119804,4.200000000000001,-0.11509301541786532,298.15,298.15
39374.292549119804,4.200000000000004,-0.1149775127194222,298.15,298.15
39375.292549119804,4.2,-0.11486212709214731,298.15,298.15
39376.292549119804,4.200000000000007,-0.11474685841547595,298.15,298.15
39377.292549119804,4.200000000000004,-0.1146317065524722,298.15,298.15
39378.292549119804,4.199999999999992,-0.11451667132476823,298.15,298.15
39379.292549119804,4.200000000000004,-0.11440175261255647,298.15,298.15
39380.292549119804,4.199999999999993,-0.11428695029500038,298.15,298.15
39381.292549119804,4.199999999999987,-0.11417226425207486,298.15,298.15
39382.292549119804,4.199999999999993,-0.11405767998684778,298.15,298.15
39383.292549119804,4.199999999999995,-0.11394322613439753,298.15,298.15
39384.292549119804,4.199999999999986,-0.11382888819838657,298.15,298.15
39385.292549119804,4.199999999999981,-0.1137146660593462,298.15,298.15
39386.292549119804,4.199999999999982,-0.11360055959733294,298.15,298.15
39387.292549119804,4.19999999999999,-0.11348656869299491,298.15,298.15
39388.292549119804,4.199999999999966,-0.113372693227037,298.15,298.15
39389.292549119804,4.200000000000002,-0.11325891891606812,298.15,298.15
39390.292549119804,4.199999999999968,-0.11314527396994431,298.15,298.15
39391.292549119804,4.199999999999963,-0.113031744107499,298.15,298.15
39392.292549119804,4.199999999999999,-0.112918315133275,298.15,298.15
39393.292549119804,4.199999999999954,-0.1128050150797821,298.15,298.15
39394.292549119804,4.199999999999961,-0.11269182975509108,298.15,298.15
39395.292549119804,4.199999999999935,-0.11257875903967936,298.15,298.15
39396.292549119804,4.19999999999993,-0.11246580281527799,298.15,298.15
39397.292549119804,4.199999999999926,-0.11235296096376919,298.15,298.15
39398.292549119804,4.199999999999917,-0.11224023336693888,298.15,298.15
39399.292549119804,4.199999999999905,-0.11212761990707693,298.15,298.15
39400.292549119804,4.199999999999909,-0.11201512046666601,298.15,298.15
39401.292549119804,4.199999999999891,-0.1119027349273969,298.15,298.15
39402.292549119804,4.199999999999895,-0.11179046317250711,298.15,298.15
39403.292549119804,4.199999999999881,-0.1116783050840963,298.15,298.15
39404.292549119804,4.199999999999883,-0.11156626054551144,298.15,298.15
39405.292549119804,4.199999999999875,-0.11145432944003851,298.15,298.15
39406.292549119804,4.199999999999868,-0.11134251165050957,298.15,298.15
39407.292549119804,4.199999999999843,-0.11123080705977166,298.15,298.15
39408.292549119804,4.199999999999839,-0.11111921555198274,298.15,298.15
39409.292549119804,4.1999999999998225,-0.1110077370100286,298.15,298.15
39410.292549119804,4.199999999999824,-0.11089637131810201,298.15,298.15
39411.292549119804,4.199999999999808,-0.11078511835940083,298.15,298.15
39412.292549119804,4.199999999999794,-0.11067397801782232,298.15,298.15
39413.292549119804,4.199999999999781,-0.11056295017849849,298.15,298.15
39414.292549119804,4.20000000000001,-0.11045202126263329,298.15,298.15
39415.292549119804,4.1999999999997675,-0.11034121807444561,298.15,298.15
39416.292549119804,4.199999999999756,-0.11023052704770504,298.15,298.15
39417.292549119804,4.19999999999974,-0.1101199480602996,298.15,298.15
39418.292549119804,4.199999999999732,-0.1100094809981364,298.15,298.15
39419.292549119804,4.199999999999716,-0.10989912574536978,298.15,298.15
39420.292549119804,4.199999999999697,-0.10978888218700265,298.15,298.15
39421.292549119804,4.1999999999996955,-0.10967875020798207,298.15,298.15
39422.292549119804,4.1999999999996955,-0.10956872969366734,298.15,298.15
39423.292549119804,4.199999999999682,-0.10945882052880442,298.15,298.15
39424.292549119804,4.199999999999657,-0.1093490225993089,298.15,298.15
39425.292549119804,4.199999999999654,-0.10923933579051509,298.15,298.15
39426.292549119804,4.199999999999627,-0.10912975998829101,298.15,298.15
39427.292549119804,4.199999999999616,-0.1090202950783823,298.15,298.15
39428.292549119804,4.199999999999605,-0.10891094094671036,298.15,298.15
39429.292549119804,4.200000000000006,-0.10880168437800432,298.15,298.15
39430.292549119804,4.1999999999995765,-0.10869255145245561,298.15,298.15
39431.292549119804,4.199999999999559,-0.10858352897457506,298.15,298.15
39432.292549119804,4.199999999999561,-0.10847461682120389,298.15,298.15
39433.292549119804,4.199999999999531,-0.10836581487878418,298.15,298.15
39434.292549119804,4.199999999999517,-0.10825712303414338,298.15,298.15
39435.292549119804,4.199999999999514,-0.10814854117326218,298.15,298.15
39436.292549119804,4.199999999999492,-0.1080400691838789,298.15,298.15
39437.292549119804,4.199999999999477,-0.10793170695274044,298.15,298.15
39438.292549119804,4.199999999999466,-0.107823454366826,298.15,298.15
39439.292549119804,4.19999999999946,-0.10771531131325815,298.15,298.15
39440.292549119804,4.199999999999443,-0.10760727768032641,298.15,298.15
39441.292549119804,4.199999999999424,-0.10749935335428518,298.15,298.15
39442.292549119804,4.200000000000008,-0.10739152538688944,298.15,298.15
39443.292549119804,4.19999999999939,-0.1072838193270905,298.15,298.15
39444.292549119804,4.1999999999993785,-0.10717622225393356,298.15,298.15
39445.292549119804,4.200000000000002,-0.10706872125768235,298.15,298.15
39446.292549119804,4.199999999999353,-0.10696134177893415,298.15,298.15
39447.292549119804,4.1999999999993305,-0.10685407095307328,298.15,298.15
39448.292549119804,4.1999999999993065,-0.10674690865287229,298.15,298.15
39449.292549119804,4.199999999999308,-0.10663985476653079,298.15,298.15
39450.292549119804,4.199999999999287,-0.10653290918301261,298.15,298.15
39451.292549119804,4.199999999999266,-0.10642607179117138,298.15,298.15
39452.292549119804,4.2,-0.10631934284987989,298.15,298.15
39453.292549119804,4.2000000000000055,-0.10621272186530484,298.15,298.15
39454.292549119804,4.199999999999999,-0.10610620874508715,298.15,298.15
39455.292549119804,4.200000000000004,-0.10599980337767774,298.15,298.15
39456.292549119804,4.2,-0.10589350565274933,298.15,298.15
39457.292549119804,4.200000000000001,-0.1057873154595278,298.15,298.15
39458.292549119804,4.199999999999999,-0.10568121969531694,298.15,298.15
39459.292549119804,4.199999999999995,-0.1055752442360254,298.15,298.15
39460.292549119804,4.200000000000001,-0.10546937597850796,298.15,298.15
39461.292549119804,4.2,-0.10536361481231257,298.15,298.15
39462.292549119804,4.200000000000006,-0.10525794766092259,298.15,298.15
39463.292549119804,4.200000000000002,-0.10515240034939712,298.15,298.15
39464.292549119804,4.2,-0.10504695980051962,298.15,298.15
39465.292549119804,4.2,-0.10494162590467915,298.15,298.15
39466.292549119804,4.200000000000001,-0.10483639855220218,298.15,298.15
39467.292549119804,4.19999999999999,-0.1047312776334444,298.15,298.15
39468.292549119804,4.2,-0.10462626303924889,298.15,298.15
39469.292549119804,4.200000000000002,-0.1045213546601218,298.15,298.15
39470.292549119804,4.200000000000009,-0.10441655238734043,298.15,298.15
39471.292549119804,4.200000000000004,-0.10431185611119081,298.15,298.15
39472.292549119804,4.200000000000002,-0.10420726572298866,298.15,298.15
39473.292549119804,4.200000000000005,-0.10410278111489972,298.15,298.15
39474.292549119804,4.2,-0.10399840217752182,298.15,298.15
39475.292549119804,4.200000000000004,-0.10389412880300339,298.15,298.15
39476.292549119804,4.199999999999999,-0.10378996088247805,298.15,298.15
39477.292549119804,4.200000000000002,-0.10368589830774325,298.15,298.15
39478.292549119804,4.199999999999996,-0.1035819280609302,298.15,298.15
39479.292549119804,4.200000000000001,-0.10347807585578149,298.15,298.15
39480.292549119804,4.199999999999999,-0.10337432867387236,298.15,298.15
39481.292549119804,4.2,-0.10327068640675754,298.15,298.15
39482.292549119804,4.199999999999999,-0.10316714894723732,298.15,298.15
39483.292549119804,4.199999999999999,-0.10306371618716599,298.15,298.15
39484.292549119804,4.2,-0.10296038801932347,298.15,298.15
39485.292549119804,4.2,-0.10285716433663958,298.15,298.15
39486.292549119804,4.200000000000003,-0.10275404503168077,298.15,298.15
39487.292549119804,4.2,-0.10265102999713677,298.15,298.15
39488.292549119804,4.2,-0.10254811912605973,298.15,298.15
39489.292549119804,4.199999999999998,-0.10244531231198989,298.15,298.15
39490.292549119804,4.200000000000002,-0.10234260944795613,298.15,298.15
39491.292549119804,4.199999999999999,-0.10224001042744094,298.15,298.15
39492.292549119804,4.2,-0.1021375151436445,298.15,298.15
39493.292549119804,4.2,-0.10203512349036023,298.15,298.15
39494.292549119804,4.199999999999999,-0.10193283536062958,298.15,298.15
39495.292549119804,4.2,-0.10183065064972117,298.15,298.15
39496.292549119804,4.199999999999999,-0.10172856925087162,298.15,298.15
39497.292549119804,4.2,-0.10162659105824184,298.15,298.15
39498.292549119804,4.2,-0.10152471596576394,298.15,298.15
39499.292549119804,4.2,-0.1014229438681541,298.15,298.15
39500.292549119804,4.2,-0.10132127465945906,298.15,298.15
39501.292549119804,4.200000000000001,-0.10121970823452071,298.15,298.15
39502.292549119804,4.200000000000002,-0.10111824448774301,298.15,298.15
39503.292549119804,4.2,-0.10101688331401742,298.15,298.15
39504.292549119804,4.2,-0.10091562460814868,298.15,298.15
39505.292549119804,4.2,-0.10081446826494422,298.15,298.15
39506.292549119804,4.2,-0.10071341417932896,298.15,298.15
39507.292549119804,4.2,-0.10061246224761546,298.15,298.15
39508.292549119804,4.2,-0.1005116123642465,298.15,298.15
39509.292549119804,4.199999999999995,-0.10041085141161524,298.15,298.15
39510.292549119804,4.2,-0.10031020531426516,298.15,298.15
39511.292549119804,4.200000000000001,-0.10020966095201231,298.15,298.15
39512.292549119804,4.2,-0.1001092182222791,298.15,298.15
39513.292549119804,4.200000000000001,-0.10000887701931123,298.15,298.15
39514.292549119804,4.2,-0.09990863723993894,298.15,298.15
39515.292549119804,4.200000000000001,-0.09980849878050665,298.15,298.15
39516.292549119804,4.2,-0.09970846153684645,298.15,298.15
39517.292549119804,4.200000000000002,-0.09960852540502059,298.15,298.15
39518.292549119804,4.2,-0.09950869028134393,298.15,298.15
39519.292549119804,4.200000000000002,-0.09940895606268019,298.15,298.15
39520.292549119804,4.200000000000001,-0.09930932264538476,298.15,298.15
39521.292549119804,4.2,-0.09920978992597522,298.15,298.15
39522.292549119804,4.199999999999999,-0.09911035780159123,298.15,298.15
39523.292549119804,4.2,-0.09901102616915139,298.15,298.15
39524.292549119804,4.2,-0.09891179492561358,298.15,298.15
39525.292549119804,4.1999999999999975,-0.09881266396849164,298.15,298.15
39526.292549119804,4.199999999999999,-0.09871363319438126,298.15,298.15
39527.292549119804,4.200000000000007,-0.09861470250166585,298.15,298.15
39528.292549119804,4.200000000000002,-0.09851587178695449,298.15,298.15
39529.292549119804,4.2,-0.0984171409481261,298.15,298.15
39530.292549119804,4.2,-0.09831850988340286,298.15,298.15
39531.292549119804,4.199999999999999,-0.0982199784901977,298.15,298.15
39532.292549119804,4.2,-0.09812154666635692,298.15,298.15
39533.292549119804,4.200000000000004,-0.09802321431022736,298.15,298.15
39534.292549119804,4.2,-0.09792498131905206,298.15,298.15
39535.292549119804,4.2,-0.09782684759248782,298.15,298.15
39536.292549119804,4.200000000000001,-0.09772881302879136,298.15,298.15
39537.292549119804,4.200000000000004,-0.09763087752517968,298.15,298.15
39538.292549119804,4.199999999999997,-0.09753304098173211,298.15,298.15
39539.292549119804,4.199999999999996,-0.09743530329647788,298.15,298.15
39540.292549119804,4.19999999999999,-0.09733766436760444,298.15,298.15
39541.292549119804,4.20000000000001,-0.09724012409579835,298.15,298.15
39542.292549119804,4.200000000000013,-0.09714268237869683,298.15,298.15
39543.292549119804,4.200000000000001,-0.09704533911584158,298.15,298.15
39544.292549119804,4.200000000000005,-0.09694809420656861,298.15,298.15
39545.292549119804,4.199999999999998,-0.09685094754983425,298.15,298.15
39546.292549119804,4.200000000000008,-0.09675389904546154,298.15,298.15
39547.292549119804,4.2,-0.09665694859296191,298.15,298.15
39548.292549119804,4.2,-0.09656009609199345,298.15,298.15
39549.292549119804,4.200000000000005,-0.09646334144229105,298.15,298.15
39550.292549119804,4.1999999999999975,-0.09636668454368948,298.15,298.15
39551.292549119804,4.199999999999997,-0.09627012529637628,298.15,298.15
39552.292549119804,4.2,-0.09617366360029231,298.15,298.15
39553.292549119804,4.199999999999999,-0.09607729935571696,298.15,298.15
39554.292549119804,4.199999999999999,-0.09598103246289733,298.15,298.15
39555.292549119804,4.200000000000009,-0.09588486282247785,298.15,298.15
39556.292549119804,4.200000000000013,-0.09578879033475302,298.15,298.15
39557.292549119804,4.199999999999997,-0.09569281490024256,298.15,298.15
39558.292549119804,4.200000000000008,-0.09559693642014852,298.15,298.15
39559.292549119804,4.199999999999989,-0.09550115479451156,298.15,298.15
39560.292549119804,4.200000000000004,-0.09540546992554218,298.15,298.15
39561.292549119804,4.2,-0.09530986789207227,298.15,298.15
39562.292549119804,4.200000000000005,-0.09521437624082375,298.15,298.15
39563.292549119804,4.200000000000001,-0.09511896718202602,298.15,298.15
39564.292549119804,4.200000000000001,-0.09502366835551779,298.15,298.15
39565.292549119804,4.200000000000001,-0.09492846579322561,298.15,298.15
39566.292549119804,4.199999999999994,-0.09483335939578061,298.15,298.15
39567.292549119804,4.200000000000008,-0.09473834906573199,298.15,298.15
39568.292549119804,4.2000000000000055,-0.09464343470357828,298.15,298.15
39569.292549119804,4.200000000000005,-0.09454861621181201,298.15,298.15
39570.292549119804,4.200000000000001,-0.0944538934919202,298.15,298.15
39571.292549119804,4.199999999999999,-0.0943592664461384,298.15,298.15
39572.292549119804,4.200000000000003,-0.09426473497637124,298.15,298.15
39573.292549119804,4.1999999999999895,-0.09417029898488626,298.15,298.15
39574.292549119804,4.199999999999999,-0.09407595837440488,298.15,298.15
39575.292549119804,4.199999999999994,-0.0939817130467617,298.15,298.15
39576.292549119804,4.199999999999998,-0.09388756290500115,298.15,298.15
39577.292549119804,4.200000000000002,-0.0937935078508832,298.15,298.15
39578.292549119804,4.1999999999999975,-0.09369954778855492,298.15,298.15
39579.292549119804,4.200000000000012,-0.09360568262037855,298.15,298.15
39580.292549119804,4.200000000000004,-0.0935119122490814,298.15,298.15
39581.292549119804,4.199999999999996,-0.0934182365777738,298.15,298.15
39582.292549119804,4.199999999999994,-0.0933246555098996,298.15,298.15
39583.292549119804,4.199999999999999,-0.09323116894801393,298.15,298.15
39584.292549119804,4.199999999999996,-0.09313777679652557,298.15,298.15
39585.292549119804,4.199999999999998,-0.09304447895896613,298.15,298.15
39586.292549119804,4.1999999999999975,-0.09295126084631555,298.15,298.15
39587.292549119804,4.1999999999999895,-0.09285815135007949,298.15,298.15
39588.292549119804,4.199999999999993,-0.09276513587886093,298.15,298.15
39589.292549119804,4.199999999999992,-0.09267221433784328,298.15,298.15
39590.292549119804,4.200000000000013,-0.09257938663054535,298.15,298.15
39591.292549119804,4.19999999999999,-0.0924866526601732,298.15,298.15
39592.292549119804,4.200000000000006,-0.09239401233185875,298.15,298.15
39593.292549119804,4.199999999999998,-0.09230146554910953,298.15,298.15
39594.292549119804,4.200000000000002,-0.09220901221680719,298.15,298.15
39595.292549119804,4.200000000000004,-0.09211665223928232,298.15,298.15
39596.292549119804,4.200000000000004,-0.0920243855210674,298.15,298.15
39597.292549119804,4.200000000000005,-0.09193221196674334,298.15,298.15
39598.292549119804,4.199999999999994,-0.09184013148137612,298.15,298.15
39599.292549119804,4.199999999999994,-0.09174814396982907,298.15,298.15
39600.292549119804,4.199999999999996,-0.0916562493372258,298.15,298.15
39601.292549119804,4.200000000000004,-0.09156444745488485,298.15,298.15
39602.292549119804,4.200000000000004,-0.09147273818694275,298.15,298.15
39603.292549119804,4.2,-0.09138112143770331,298.15,298.15
39604.292549119804,4.2,-0.09128959711425236,298.15,298.15
39605.292549119804,4.2,-0.09119816512126797,298.15,298.15
39606.292549119804,4.200000000000004,-0.09110682536439889,298.15,298.15
39607.292549119804,4.199999999999999,-0.09101557774837829,298.15,298.15
39608.292549119804,4.2,-0.09092442217991892,298.15,298.15
39609.292549119804,4.200000000000001,-0.0908333585643219,298.15,298.15
39610.292549119804,4.199999999999998,-0.09074238680735273,298.15,298.15
39611.292549119804,4.2,-0.09065150681480522,298.15,298.15
39612.292549119804,4.2,-0.09056071849403859,298.15,298.15
39613.292549119804,4.199999999999995,-0.09047002174991894,298.15,298.15
39614.292549119804,4.2,-0.09037941648991132,298.15,298.15
39615.292549119804,4.2,-0.09028890261956371,298.15,298.15
39616.292549119804,4.199999999999999,-0.09019848004589157,298.15,298.15
39617.292549119804,4.199999999999997,-0.0901081486748544,298.15,298.15
39618.292549119804,4.2000000000000055,-0.09001790841374263,298.15,298.15
39619.292549119804,4.2,-0.08992775916915745,298.15,298.15
39620.292549119804,4.199999999999998,-0.0898377008481342,298.15,298.15
39621.292549119804,4.2,-0.08974773335678801,298.15,298.15
39622.292549119804,4.2,-0.0896578566039747,298.15,298.15
39623.292549119804,4.199999999999997,-0.08956805638928285,298.15,298.15
39624.292549119804,4.199999999999999,-0.08947836083715423,298.15,298.15
39625.292549119804,4.199999999999999,-0.08938875574525354,298.15,298.15
